날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2026-04-30,676.3,643.5,621.1,607.2,606.7,624.5,649.3,682.5,648.9,646.1,648.3,658.3,661.7,665.2,660,652.4,673.1,699.6,732.5,760.6,759.8,749.1,746.2,725
2026-05-01,681.9,658.9,641.6,627.1,624.4,626.2,612.9,571.9,547.9,528.8,480.4,446.2,434.5,446.6,476.1,490,550.9,616.6,674.2,727.9,750.2,736.5,718.6,694.3
2026-05-02,654.5,627.2,611.4,600.5,596.8,609.2,586.4,551.9,537.5,523.8,529,550,543.2,550.9,555.2,571.8,614.9,652.5,679.7,711.6,718.4,711.5,693.6,671.9
2026-05-03,631.8,604.1,582.2,560.2,557.5,559.8,572.4,604.6,629.5,634.8,655.7,648.7,615.6,593.4,600.1,596.5,620.9,656.2,690.1,728.7,745.5,735.9,718.1,696.7
2026-05-04,654.1,633.4,614.1,607.6,606.9,619.2,617.9,560.4,531.2,519.3,502,478.9,474.5,492.1,505.5,539.6,608.4,620.7,675.4,740.3,778.4,776,762.7,741.9
2026-05-05,700.3,667.9,648.9,637.2,638.4,647.2,624.6,535.5,491.3,466.6,455.8,427.9,415.1,419.3,437.9,467.6,527.8,599.6,657.3,716.6,747.8,747.4,732.4,708.4
2026-05-06,663.5,632.4,612,599.2,600.9,613.7,604.4,557.3,541.1,525.7,504.2,488,470.4,484.1,502.4,528.4,582.2,645,691,733.2,750.2,738.4,719.4,694.8
2026-05-07,653.8,623.7,602.1,586.2,579.8,591.3,584.7,566.7,559.9,556.8,538.9,511.5,508.6,529.3,532.3,556.7,642.6,666.4,711.2,740,740,722.6,699,667.4
2026-05-08,631.8,601.8,575.2,563.4,569.8,590.4,590.5,568.2,550.5,546,504.1,491.2,476.9,483.5,509.5,524,589.1,643.4,689.8,746,761.9,747.7,738.1,714.8
2026-05-09,671.7,649.9,626.9,620.1,624.2,633.5,605.7,530,494.5,470.4,460.8,434.9,427.5,432.4,449,482.5,543,614.9,670.9,723,751.4,747.1,737.4,711.5
2026-05-10,672.2,645.6,625,613.7,615.7,623.1,590.9,516.3,476.8,455.8,439.3,420,415.8,422.1,440,472.5,533,609.7,664.4,703.9,712.9,696.7,686.6,655
2026-05-11,610.3,584.6,561.6,551.6,554.8,564.8,562.5,552.9,556.5,555.9,558.1,532.4,520.5,531.3,558.9,594.8,628.5,674.5,708.8,732.5,733,713.8,690.4,663.6
2026-05-12,620.1,587.3,558.9,544.6,544.4,552.5,580.4,577.4,596.3,626.3,694.8,751.6,709.6,568.4,551.1,573,606.2,665.5,704.3,737,747.7,730.2,712.7,683.9
2026-05-13,643.4,611.9,591.9,584.6,585.7,595.7,589.1,571.7,581,565.9,537.7,515.4,519.1,531.6,532.8,561.3,609.4,671,704.5,741,748.8,733.8,716.1,686.1
2026-05-14,645.2,612.5,594.9,582.3,584.2,594.3,589.4,571.7,564.6,561.4,550.7,523.5,509.7,523.2,539.1,566,615.7,679.3,715.6,743.2,746.7,723.8,703.7,671.5
2026-05-15,628,597.3,576.9,559.8,555.8,565,581.4,599.5,611.7,606.9,594,563.2,524,524.8,536.2,573.8,621.9,679.4,716.3,743.7,753.3,735.6,716,684.4
2026-05-16,641.5,610.6,591.5,577.9,577.2,584.8,571.7,529.8,509,497.4,486.7,479.6,469.3,475.7,494.8,528.8,581.9,650.2,693,721.2,728.6,718.4,702.7,674.2
2026-05-17,634.8,605.4,583.6,570.1,569.6,572.9,554.8,513.9,486.1,472.3,463.2,457.8,452.7,457.5,483.7,510.7,570.1,646.2,697.6,726.2,735.9,718.8,701.3,670.2
2026-05-18,629.5,599.8,581.7,570.7,569.3,581.2,578.4,561.4,559.2,558.8,550.3,535,540.5,550.3,569.8,602.9,651,702.8,738.1,757.5,759.2,737.2,710.3,677.9
2026-05-19,633.4,601.3,577.6,556.6,548.9,555.6,564.2,578.1,603.3,590.7,620.4,606,614,649.1,685.3,704.7,720.1,748.1,755.1,771.2,763,727.5,696.9,665.9
2026-05-20,619.6,585.8,560.7,546.6,542.2,548.9,583.4,643.3,699,742.4,745.6,763.6,756.4,776.8,766.7,764.8,763.9,771.1,777.3,787.4,773,743.5,713.7,676.7
2026-05-21,627.4,592.8,569.8,556.1,551.5,558.2,585.5,627.3,677.8,643.9,657,653.9,661,653.8,662.3,675,692.1,705.5,727.8,747.6,743.8,723.7,703.8,668.4
2026-05-22,618.4,585.9,564.6,549.8,548.3,559.3,583.5,611.9,642.2,676.1,669.9,672.5,659,651.6,641,640.2,668.8,700.5,718.8,737.3,732.6,709.4,694.3,665.4
2026-05-23,620.5,583.3,558.8,542.6,541.9,549.3,565.5,580.3,598.7,602.7,617.2,637.1,628.5,583.1,587.5,605.4,639,672.5,694.3,715.8,718.6,697.8,680.2,651.3
2026-05-24,609.4,577.8,554.1,539,537.8,541.9,559,554.2,544.3,560.3,565,552.8,548.7,550.9,568.9,598.8,640.7,667.6,700.1,718.5,719.5,696.7,676.2,645.2
2026-05-25,602.8,570.6,548.9,531.6,531.3,536.3,558.8,586.4,617.5,635.5,654.7,662.5,618.7,623,637.1,660.6,669.7,714.7,737.2,759.1,756.8,726.7,697.6,656.9
2026-05-26,610.1,577.7,555.7,541.8,540.2,546.7,584.8,640,680.7,705.5,717.1,737.9,761.3,787.9,801.6,814.8,807.3,807.1,807.9,812.5,797.7,761.1,722.2,682.5
2026-05-27,629.8,593.9,570.3,556.3,551.6,559.2,597,642.8,678.9,703.6,721.5,727.4,717.7,737.6,750.7,760.6,770,778.5,775.6,786.5,778.1,748.6,720.6,682
2026-05-28,632.1,594.8,571.2,556.9,554.9,562.9,597.4,657.1,709,744.9,750.2,726.4,713.2,710.3,707.4,709.6,709.8,749.9,759.2,772.3,765.6,734.4,711.2,672.1
2026-05-29,621.5,583.1,560.7,548.9,548.8,562,579.6,588.6,592.4,588.4,584.1,567.1,557.4,574,591.6,612.5,653.5,708.9,739.2,761,761,739,720.6,687.2
2026-05-30,638.4,602,572.7,556,556.4,563,560.8,542.8,522.9,519.9,513.9,507.8,557.5,582.8,591.7,636.9,668.2,712,731.1,741.8,735.5,716.8,699.9,668.1
2026-05-31,626.2,596.2,570.6,555,553.5,559.8,552.5,529.7,505.6,497.1,494.7,489.3,489.3,499.9,521.1,560.7,610.4,684.1,735.7,757.7,755.1,730.9,704.1,667.1
2026-06-01,620.4,587.2,559.8,543.2,541.1,548.6,566.9,597.3,618.7,650.2,697.3,739.5,763.3,803.9,788.6,786.1,780.3,790.8,785.1,791,773.5,741.4,710.2,668
2026-06-02,620.7,586.5,564.6,555.4,552,558.9,600.1,656.8,722.5,751.5,754.3,742,701.1,671.3,656,665.2,696.4,735.5,755.2,768.1,764.3,740,714.9,676
2026-06-03,631.2,592.7,569.9,554.7,551.9,556.6,563.8,557,586.8,562.7,577.1,567.1,583.4,602.8,620.5,657,694.6,736.1,754.4,771.9,759,733.1,704.2,664.8
2026-06-04,619.9,585.9,563.6,546,542.2,550.5,591,652,702.7,743.3,739.7,765.2,708.4,715.6,681.1,693.3,725.5,731.1,764.2,789.1,781.8,752.5,724.1,687.8
2026-06-05,637.7,597.7,574.5,557.9,552.9,565.7,589.1,628.8,650.3,623.5,620.9,601,579.2,579.7,620.6,621.4,699.3,710.3,740.9,756.8,754.2,734.4,709.5,673.4
2026-06-06,627.9,588.3,565.3,551.6,549.6,555.2,548.3,550.7,524.4,521.9,494.5,500.9,502.1,513,568.9,590.6,650.2,695.6,727.8,745.9,742.7,716.3,694.9,663.6
2026-06-07,618.2,587.2,561,548.1,541.9,550,560.5,573.3,574.9,592.9,625,614.5,661.1,679.8,678.2,655.8,664.7,694.3,730.4,749.3,748.2,718.7,692.1,657.6
2026-06-08,609.8,575.8,553.1,539.2,539.1,547.4,578.2,623.4,671.3,709.1,718.2,738.4,713.1,722.2,698.2,680.9,705.2,713.3,725.5,743.6,737.2,711.7,690.4,650.3
2026-06-09,607.6,574.8,548.7,535.2,535.3,544.6,579.7,622.6,650.2,650.6,622.3,592.7,605.7,650.3,655.4,672.2,677.7,708.5,739.2,760.9,762.7,735.4,705.1,666.3
2026-06-10,616.8,580.9,556.9,541.1,539.1,551.8,563.3,569.7,581,570.6,556.2,541.8,531.3,557.6,580.4,667,646.5,711.5,729,763.7,757.5,727.8,701.4,661.3
2026-06-11,616.4,580.9,557.6,542.2,540.8,556.4,572.5,592.4,607.7,636,595.1,562.6,544.1,568.5,589.2,654.7,707.1,708.6,737.5,761.3,757.4,729.9,702.5,665.8
2026-06-12,620.1,584.9,561.7,546.5,545.2,556.3,574.8,582,590.4,596.5,591.3,588.8,583.4,609.9,640,674.9,700.4,735.9,765.4,783.6,776.4,747,718.2,678.7
2026-06-13,629.1,592.1,566.8,552,548.3,554,563,562,569.6,570.9,587.1,575.9,591.2,638.2,625,655.6,681.5,733.5,747,780.9,773.6,749.7,719.8,683.4
2026-06-14,635.8,599.6,574.4,555.9,553.4,558.7,562.6,572.1,571.4,553.4,554.8,556.8,550.7,605.8,575.2,621.2,669.5,717.8,740.5,765.4,762.4,736.6,709,671.5
2026-06-15,624.8,589.9,564.1,549.2,547.5,558.3,580,602.7,628.4,635.1,635.7,633,631.2,643.9,664,710.1,713.9,760.2,782.9,802.9,795.1,765.7,729.8,685
2026-06-16,638.4,602.9,576.8,560.3,558.7,567.9,599.3,648.4,701.7,725.6,661.7,685.6,713.7,722.3,743.6,760.3,775,788.9,800.4,812.6,805.9,774,742,698.9
2026-06-17,648.2,613.7,591.4,572.6,566.8,575.7,616.6,666,705.7,749.7,783.4,768.6,792.7,808.2,783,720.1,762.1,800.4,816,828.3,820.2,786,752.1,709.9
2026-06-18,657.2,618.8,595,579,573.2,578.9,616.3,658.8,691.9,769.6,785.1,774.9,754.3,759.1,765.2,773.5,780,804.5,826.9,842.8,830.6,791.7,757.9,713.4
2026-06-19,659.4,621.7,595.6,577.1,572.9,582.5,608.9,661.3,737.7,758.9,779.4,765.1,777.6,807.4,811.1,800.9,802.5,822.7,822.6,827.8,821.6,788.5,750.3,705.2
2026-06-20,664.3,627.7,602.5,586.8,585.4,584.1,611.1,646.3,671.7,686.5,663.1,643.5,628.8,642.6,648.4,657.5,702.9,745.5,775.8,793.8,786.4,758.8,726.8,695.3
2026-06-21,646.5,611.1,584.4,564.4,561.7,568.2,576.9,576.3,576.3,567.5,564,572.1,607.3,569.4,587.1,676.9,715.5,726.2,758.1,786.4,781.8,754.5,723.3,681.6
2026-06-22,635.2,600.3,576.2,562.5,559.2,568,606.7,664.9,725.6,766.2,789.5,785.8,793.2,804,801.1,784.7,780.1,773.9,786.6,789.6,774.6,743.9,715.9,676.2
2026-06-23,623.4,591.8,570.7,559.2,554,564,602.7,657.4,713.1,719.6,757.2,725.7,692.5,709.5,716.9,706.8,721.9,761.7,758.6,772.8,772.2,739.2,714.8,674.4
2026-06-24,627.3,590,569.1,552.7,549.8,558.4,590.4,641.9,709.7,756.2,767.5,771.6,753.8,749.7,782.7,770.2,764.2,772,772.6,779.1,773.5,744.1,720.4,680.3
2026-06-25,635.8,602.1,574.1,561.9,555.9,565.9,600.3,656.5,714.1,747.7,738.2,710,701.8,723.6,731.9,749.8,761.8,779.6,783.6,797.8,789.7,756.7,731.1,691.6
2026-06-26,638.6,599.3,572.6,555.6,551.7,563.6,583.6,609.9,626,626.8,616.7,600,583.6,606,614.3,662.5,697.3,728.2,762.6,781.3,780.1,754.1,728,690.1
2026-06-27,639.6,600.1,573.6,559.3,554.9,564.8,572.7,588.9,605,609.5,657.1,684.7,611.1,644.7,585.6,630.7,638.9,704.5,741.4,771,769.1,741.4,713.3,676.5
2026-06-28,629.8,592,565.4,549.4,547.3,550.7,557,549.7,534.3,533.2,540.1,536.8,538.4,550.3,576.8,615,654,711.1,754.6,774.5,774.8,745.5,716.4,674.7
2026-06-29,626.9,591.1,565.1,549.8,546.2,560.1,580,600,620.4,635.6,636.9,630.7,628.4,650.3,667.6,706,751.3,787.8,806.3,823.9,811.4,776.2,746.6,702.2
2026-06-30,647.7,610.6,586.2,566.2,563.4,575.5,595.6,636.2,703,750.8,751.3,752.6,763.8,789.9,786.2,788.7,787.8,794.8,799.7,811.9,804.8,769,741.6,699.6
